index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
120050,59,7,20/01/2013,0,0,0,0,0,0.14056402
198599,223,6,09/11/2013,639,1,0,0,0,6183.8047
207586,310,1,11/08/2014,792,1,0,0,1,6845.344
467937,166,3,28/08/2013,773,1,1,0,1,7828.197
85649,952,1,23/06/2014,469,1,0,0,0,4500.7466
22550,608,3,08/10/2014,992,1,1,0,0,8780.578
560448,122,5,18/04/2014,0,0,1,b,1,-0.87973064
464956,1084,4,08/01/2015,694,1,1,0,1,6988.345
245283,438,3,29/10/2014,483,1,0,0,1,4451.446
476407,876,3,06/11/2013,1070,1,1,0,0,9571.733
689357,23,4,28/11/2013,441,1,0,0,0,4363.8213
481402,878,7,17/11/2013,0,0,0,0,0,0.14056402
84007,185,4,11/07/2013,425,1,0,0,1,4090.7603
12904,566,1,06/01/2014,615,1,1,0,0,7242.9937
268996,1070,3,20/11/2013,885,1,1,0,0,8402.468
118882,981,4,03/07/2014,806,1,1,0,0,7792.595
423598,740,5,06/06/2014,603,1,1,0,0,6221.9287
565737,258,5,17/01/2014,488,1,0,0,0,4736.5137
670900,861,2,11/06/2013,465,1,0,0,0,4399.99
626222,408,4,03/10/2013,0,0,0,a,0,-1.5261906
654595,842,2,01/01/2013,0,0,0,a,1,-8.516175
504772,870,2,20/08/2013,915,1,0,0,0,7015.9917
402874,675,2,17/03/2015,449,1,1,0,0,5368.805
517570,982,3,25/12/2013,0,0,0,c,1,0.7786884
188282,778,5,07/06/2013,801,1,1,0,0,7852.11
662916,1,4,27/03/2014,512,1,0,0,0,4692.9297
553182,178,4,28/03/2013,1257,1,1,0,0,10776.09
539586,94,1,01/04/2013,0,0,0,b,1,-1.5614696
40196,535,5,20/12/2013,1247,1,1,0,0,10533.202
30478,398,6,14/12/2013,692,1,0,0,0,6481.337
456557,517,3,21/05/2014,650,1,1,0,0,6761.7876
521647,373,1,25/02/2013,245,1,0,0,0,2343.5012
234296,210,7,23/03/2014,0,0,0,0,0,0.14056402
536795,861,5,11/07/2014,506,1,0,0,0,4909.2456
704331,506,3,10/09/2014,844,1,0,0,0,6705.125
603348,711,4,05/06/2014,646,1,1,0,0,6402.421
306794,1112,4,13/02/2014,722,1,0,0,0,6142.9976
188120,847,4,07/08/2014,962,1,1,0,1,8887.342
226298,1091,4,07/03/2013,703,1,1,0,0,7043.371
534380,756,7,19/07/2015,0,0,0,0,0,0.14056402
40507,123,4,09/01/2014,1076,1,1,0,0,9467.145
493499,657,6,08/06/2013,570,1,0,0,0,5613.637
119399,25,6,03/01/2015,1290,1,0,0,0,10292.853
43383,859,4,16/05/2013,682,1,1,0,0,6831.862
330100,264,2,05/03/2013,1303,1,1,0,0,11925.063
586156,393,3,08/10/2014,585,1,1,0,1,6292.264
236576,1058,3,25/02/2015,679,1,0,0,0,5718.9604
549167,531,6,16/02/2013,461,1,0,0,0,4518.471
424729,1081,2,28/01/2014,1161,1,0,0,0,8511.158
318910,385,7,15/02/2015,0,0,0,0,0,0.14056402
122223,552,1,04/11/2013,932,1,1,0,0,10088.395
299039,705,7,01/12/2013,0,0,0,0,0,0.14056402
206585,625,6,28/09/2013,405,1,0,0,0,3906.8247
305798,210,2,28/10/2014,282,1,0,0,1,2905.4482
251381,151,4,05/09/2013,559,1,0,0,0,5012.6743
246120,505,1,04/02/2013,750,1,1,0,0,8358.953
201007,1059,2,09/04/2013,1126,1,1,0,0,10454.803
591164,393,5,25/01/2013,621,1,1,0,0,6390.5156
205004,831,1,29/07/2013,2130,1,1,0,1,17959.643
513797,394,7,28/12/2014,0,0,0,0,1,3.4545376
538523,909,3,15/07/2015,0,0,1,0,0,21.146072
18741,78,6,22/11/2014,443,1,0,0,0,4335.7856
132653,360,4,28/05/2015,718,1,0,0,0,6046.559
64756,308,5,04/01/2013,1036,1,0,0,1,8458.411
661868,714,7,11/01/2015,0,0,0,0,0,0.14056402
20472,1022,2,09/06/2015,688,1,0,0,0,5712.268
410829,53,2,23/06/2015,528,1,0,0,0,4820.3936
453473,1064,6,21/09/2013,846,1,0,0,0,7588.422
579616,810,5,31/10/2014,589,1,0,0,1,5504.8584
526144,948,5,31/01/2014,1825,1,0,0,0,13143.678
534687,609,1,28/10/2013,503,1,0,0,0,4693.971
364139,732,4,08/05/2014,668,1,1,0,0,6710.91
469722,550,1,27/04/2015,593,1,1,0,0,7030.5327
609860,43,3,11/03/2015,503,1,0,0,0,4696.677
213534,588,7,21/06/2015,0,0,0,0,0,0.14056402
493378,847,6,06/04/2013,1153,1,0,0,0,9460.906
122713,624,7,11/08/2013,0,0,0,0,0,0.14056402
638307,99,1,06/05/2013,392,1,0,0,0,3940.8228
322844,1030,2,19/08/2014,395,1,1,0,1,4739.213
331023,1009,2,16/07/2013,508,1,1,0,0,5911.179
258389,270,1,15/09/2014,1439,1,1,0,0,13684.452
279094,328,5,07/06/2013,568,1,1,0,0,6060.06
523913,722,6,07/02/2015,1351,1,0,0,0,10042.983
548754,774,1,01/09/2014,887,1,1,0,0,9616.687
471723,888,1,05/08/2013,781,1,0,0,0,6389.048
634191,905,2,05/08/2014,1237,1,1,0,1,11205.309
7138,262,7,03/05/2015,4533,1,0,0,0,21826.967
321782,626,7,02/03/2014,0,0,0,0,0,0.14056402
607649,297,3,05/06/2013,757,1,1,0,0,7603.113
455958,591,3,25/03/2015,442,1,0,0,0,4307.6616
405001,219,1,25/03/2013,526,1,1,0,1,6343.357
711055,833,4,21/08/2014,467,1,1,0,1,5195.3076
307065,795,1,09/02/2015,394,1,0,0,0,3940.8228
147009,533,5,03/07/2015,871,1,1,0,0,8198.541
387800,180,7,16/03/2014,0,0,0,0,0,0.14056402
149636,417,3,12/11/2014,836,1,1,0,0,8112.0933
378912,436,5,13/06/2014,629,1,0,0,0,5833.0586
47199,843,1,02/12/2013,1558,1,1,0,0,14730.87
75754,292,4,30/04/2015,978,1,1,0,0,8745.327
148383,1028,3,23/01/2013,523,1,1,0,0,5756.738
541483,849,5,08/11/2013,933,1,1,0,0,8576.695
237137,610,7,26/04/2015,0,0,0,0,0,0.14056402
291061,905,2,20/08/2013,1257,1,0,0,1,10467.879
5334,670,3,15/05/2013,743,1,1,0,0,7473.6733
508196,565,7,22/12/2013,0,0,0,0,0,0.14056402
653262,1017,6,16/03/2013,861,1,0,0,0,7754.633
385236,410,6,18/01/2014,737,1,0,0,0,6781.4097
323637,935,3,30/01/2013,493,1,0,0,0,4654.688
555900,863,7,13/04/2014,270,1,0,0,0,2350.8696
465752,899,4,19/02/2015,585,1,1,0,1,6124.7065
458926,843,6,13/07/2013,972,1,0,0,0,8167.114
191241,558,5,31/10/2014,467,1,0,0,0,4650.518
374361,289,1,13/04/2015,760,1,1,0,0,8417.282
42135,2,1,29/04/2013,744,1,1,0,0,8202.082
613352,943,6,10/08/2013,539,1,0,0,0,5282.6455
76955,615,3,03/12/2014,1418,1,1,0,0,11701.796
78252,170,6,29/03/2014,458,1,0,0,0,4415.35
72209,20,5,22/03/2013,764,1,1,0,0,7673.45
628114,257,2,11/03/2014,673,1,0,0,0,5647.8013
563113,475,5,10/04/2015,924,1,0,0,1,7792.575
581919,859,7,07/06/2015,0,0,0,0,0,0.14056402
382773,454,4,01/01/2015,0,0,0,a,1,-5.1869583
130571,904,5,09/01/2015,543,1,1,0,0,5980.3315
646670,558,6,01/03/2014,479,1,0,0,0,4785.165
584424,1051,4,16/01/2014,912,1,0,0,0,7101.552
89646,613,2,24/03/2015,893,1,0,0,0,6867.295
508129,1005,2,05/08/2014,1129,1,1,0,1,10467.023
674510,449,1,13/01/2014,1433,1,0,0,0,10016.036
389131,1032,2,14/01/2014,1040,1,0,0,0,7803.3535
174710,123,4,04/06/2015,1102,1,1,0,0,9684.784
357368,922,6,18/05/2013,808,1,0,0,0,7183.5557
517205,90,5,11/04/2014,994,1,0,0,0,8136.4136
343188,1017,5,05/06/2015,940,1,1,0,0,8690.063
382804,355,2,10/06/2014,1204,1,0,0,0,8848.063
690675,358,2,16/12/2014,1401,1,1,0,0,12150.01
363361,517,5,15/03/2013,647,1,0,0,0,5869.6807
697835,579,4,31/01/2013,767,1,0,0,0,6336.8853
335850,1090,6,28/03/2015,321,1,0,0,0,2950.261
86095,445,1,25/03/2013,1401,1,1,0,1,13543.668
171504,332,6,09/11/2013,245,1,0,0,0,2244.9146
322890,533,4,17/01/2013,692,1,0,0,0,5874.5854
250241,512,2,13/08/2013,1083,1,1,0,1,10117.638
4767,19,2,09/09/2014,611,1,0,0,0,5311.297
254379,368,2,29/10/2013,539,1,0,0,1,4838.9897
507319,118,7,03/03/2013,0,0,0,0,0,0.14056402
616285,417,4,26/09/2013,874,1,1,0,0,8123.1616
406149,661,3,06/08/2014,571,1,1,0,1,6260.9634
392706,623,6,22/06/2013,555,1,0,0,0,5450.512
608484,375,5,11/04/2014,717,1,0,0,0,6413.468
175411,357,3,08/04/2015,936,1,0,0,1,7302.2026
498393,857,4,15/05/2014,681,1,0,0,0,5825.2026
71937,295,2,01/04/2014,723,1,1,0,0,7544.863
560010,1049,2,08/04/2014,578,1,0,0,0,5079.2876
136315,222,5,01/11/2013,540,1,0,0,0,5182.3794
603402,800,6,19/04/2014,724,1,0,0,0,6852.589
266256,923,7,21/07/2013,0,0,0,0,0,0.14056402
134940,284,6,02/03/2013,519,1,0,0,0,5162.027
556749,1,7,13/04/2014,0,0,0,0,0,0.14056402
669897,1097,3,27/05/2015,2560,1,0,0,0,14173.907
5053,475,5,03/01/2014,932,1,0,0,1,7888.66
106089,252,6,15/06/2013,786,1,0,0,0,7008.0396
612923,144,3,06/02/2013,744,1,1,0,0,7473.6733
71041,982,7,01/12/2013,0,0,0,0,0,0.14056402
670232,852,1,01/12/2014,821,1,1,0,0,9104.487
166350,645,3,12/02/2014,1150,1,0,0,0,8404.311
12185,17,2,25/11/2014,1027,1,1,0,0,9609.765
348275,619,1,23/02/2015,405,1,0,0,0,4068.989
614333,478,3,21/08/2013,641,1,0,0,0,5472.064
699732,556,5,06/03/2015,867,1,1,0,0,8198.541
14785,35,1,28/10/2013,519,1,0,0,1,4860.854
99732,764,5,14/03/2014,456,1,0,0,0,4507.666
332941,283,1,27/05/2013,720,1,1,0,1,8177.221
524978,726,7,23/02/2014,0,0,0,0,0,0.14056402
543086,550,3,13/11/2013,383,1,0,0,0,3888.4233
45187,202,5,03/10/2014,0,0,1,a,0,2.950074
484098,1034,7,05/05/2013,0,0,0,0,0,0.14056402
704524,184,6,09/02/2013,555,1,0,0,0,5450.512
666757,1069,6,16/03/2013,488,1,0,0,0,4767.272
441296,956,6,14/03/2015,259,1,0,0,0,2481.777
664237,253,1,01/09/2014,1016,1,1,0,0,10545.585
177605,797,5,20/06/2014,595,1,1,0,1,6262.491
193607,349,3,04/06/2014,882,1,1,0,0,8402.468
84239,1113,6,28/12/2013,683,1,0,0,0,6480.788
12979,743,7,15/06/2014,0,0,0,0,0,0.14056402
161045,1086,2,01/10/2013,986,1,0,0,0,7516.8335
544651,498,3,21/08/2013,765,1,0,0,1,6291.1577
223918,451,3,16/01/2013,366,1,0,0,0,3713.5068
705285,557,1,13/10/2014,583,1,0,0,1,5321.3003
315571,204,7,28/04/2013,0,0,0,0,0,0.14056402
442261,424,2,24/09/2013,719,1,1,0,0,7475.5967
551798,650,4,13/03/2014,562,1,0,0,0,5061.5625
700866,980,7,18/01/2015,0,0,0,0,0,0.14056402
419425,312,4,22/01/2015,477,1,0,0,0,4492.2534
116905,658,5,06/09/2013,601,1,0,0,0,5596.4307
277022,827,6,25/07/2015,2276,1,0,0,0,16417.305
34255,1002,6,21/09/2013,630,1,0,0,0,6067.667
228397,250,6,20/07/2013,581,1,0,0,1,6076.364
666282,121,6,13/04/2013,239,1,0,0,0,2244.9146
92242,638,2,03/12/2013,543,1,1,0,0,6213.912
66941,612,3,25/09/2013,383,1,1,0,0,4515.3765
97388,264,7,01/09/2013,0,0,0,0,0,0.14056402
508969,643,4,10/07/2014,1018,1,0,0,0,7763.5146
159386,1099,7,30/03/2014,608,1,0,0,0,4501.527
662385,534,2,15/04/2014,692,1,1,0,1,7428.951
490714,505,3,21/05/2014,557,1,1,0,0,5960.0063
543663,600,5,04/01/2013,564,1,0,0,1,5267.593
556261,30,7,17/02/2013,0,0,0,0,0,0.14056402
691659,941,6,26/04/2014,447,1,0,0,0,4337.741
303774,1025,7,12/04/2015,0,0,0,0,0,0.14056402
404305,33,6,08/11/2014,891,1,0,0,0,7919.251
451812,473,5,26/06/2015,427,1,0,0,0,4179.813
598513,878,3,07/05/2014,887,1,1,0,0,8402.468
391807,551,4,08/08/2013,992,1,0,0,0,7549.358
705195,218,1,10/03/2014,779,1,0,0,0,6359.465
533160,502,4,24/01/2013,1466,1,1,0,0,12180.5205
247575,292,6,16/02/2013,384,1,0,0,0,3581.2056
250551,1056,2,18/06/2013,319,1,1,0,0,3866.381
156321,705,3,15/05/2013,1090,1,1,0,0,9835.215
366497,568,7,18/05/2014,0,0,0,0,0,0.14056402
92143,472,6,31/01/2015,666,1,0,0,0,6369.143
419063,393,2,22/07/2014,447,1,0,0,1,4315.5664
472,773,4,03/10/2013,0,0,0,a,0,-1.5261906
500920,407,5,28/02/2014,303,1,0,0,0,3269.9414
390376,582,4,15/01/2015,907,1,1,0,0,8353.605
694475,324,7,24/05/2015,0,0,0,0,0,0.14056402
685953,757,1,08/07/2013,442,1,0,0,0,4301.335
711600,841,5,17/04/2015,533,1,1,0,0,5753.851
421766,47,5,30/05/2014,1037,1,0,0,1,8676.504
416911,614,6,29/03/2014,926,1,0,0,0,8048.5347
305548,320,1,01/06/2015,2697,1,1,0,0,20101.754
385298,500,5,17/01/2014,370,1,0,0,0,3853.0244
650109,957,7,08/12/2013,0,0,0,0,0,0.14056402
235345,55,6,11/05/2013,309,1,0,0,0,2868.052
8287,969,4,05/02/2015,632,1,1,0,0,6300.097
220830,281,1,18/05/2015,623,1,1,0,0,7236.7285
684081,359,5,11/04/2014,588,1,0,0,0,5569.1094
295125,204,1,18/11/2013,614,1,1,0,0,7089.493
564867,108,2,13/05/2014,732,1,0,0,0,5986.218
326204,251,1,17/02/2014,2762,1,1,0,0,20101.754
499731,234,4,22/01/2015,820,1,0,0,0,6588.005
126400,1052,1,06/04/2015,0,0,0,b,1,-1.5614696
14197,507,6,27/12/2014,715,1,0,0,0,6640.034
274128,976,6,01/06/2013,537,1,0,0,0,5282.6455
235488,321,3,02/04/2014,550,1,1,0,0,5960.7393
36982,531,4,04/09/2014,632,1,1,0,0,6300.097
179268,120,4,03/01/2013,592,1,0,0,1,5410.6123
319251,45,5,31/07/2015,442,1,1,0,1,4875.5376
264789,47,4,19/12/2013,1105,1,1,0,1,9975.845
631120,1102,1,14/10/2013,764,1,0,0,0,6288.8916
160070,136,3,24/06/2015,363,1,0,0,0,3713.5068
510018,978,2,16/06/2015,1096,1,1,0,0,10017.879
65335,388,6,23/02/2013,801,1,0,0,0,7235.995
348300,40,1,07/10/2013,682,1,1,0,0,7833.114
704441,998,3,29/04/2015,544,1,1,0,0,6013.493
278996,743,6,08/06/2013,226,1,0,0,0,1890.4985
408501,1016,3,25/12/2013,0,0,0,c,1,0.7786884
275807,132,2,16/06/2015,668,1,1,0,0,7117.8335
311384,861,7,27/04/2014,0,0,0,0,0,0.14056402
268572,291,7,20/10/2013,0,0,0,0,0,0.14056402
100839,283,4,13/06/2013,614,1,0,0,0,5324.4834
660089,861,2,07/10/2014,518,1,1,0,0,5963.168
167417,583,1,11/05/2015,449,1,0,0,0,4400.4727
661469,1029,6,14/06/2014,263,1,0,0,0,2481.777
465530,133,5,13/12/2013,855,1,0,0,0,7327.057
210875,154,5,07/06/2013,681,1,1,0,0,6843.4043
416065,651,6,18/05/2013,944,1,0,0,0,8228.892
98765,648,3,25/12/2013,0,0,0,c,1,0.7786884
273655,1052,3,03/04/2013,756,1,0,0,1,6219.631
709504,892,5,06/02/2015,956,1,1,0,0,8777.867
616625,128,3,20/03/2013,482,1,1,0,0,5505.0376
365753,139,5,31/07/2015,564,1,1,0,0,6060.06
59713,770,5,24/05/2013,760,1,0,0,0,6798.879
218296,282,2,26/02/2013,560,1,0,0,0,4976.149
191545,530,6,31/01/2015,403,1,0,0,0,3837.1191
695594,96,4,16/07/2015,599,1,1,0,1,6334.9746
632257,606,5,01/02/2013,717,1,0,0,0,6413.468
672947,730,7,07/12/2014,0,0,0,0,0,0.14056402
549677,54,1,23/12/2013,1503,1,0,0,1,12598.505
87456,161,2,28/01/2014,703,1,0,0,0,5759.88
615680,731,3,18/09/2013,802,1,0,0,0,6398.773
533551,639,3,30/04/2014,690,1,1,0,0,7110.548
249563,33,1,19/08/2013,723,1,0,0,1,6392.4688
545854,938,4,28/03/2013,1259,1,1,0,1,11104.221
203212,211,5,08/08/2014,1393,1,1,0,1,11110.256
375953,734,4,08/05/2014,649,1,1,0,0,6528.888
134714,690,3,11/06/2014,758,1,0,0,0,6228.028
189247,735,4,08/01/2015,611,1,1,0,0,6152.6377
88336,1065,2,06/08/2013,476,1,0,0,1,4492.561
172241,1058,7,30/11/2014,0,0,0,0,0,0.14056402
291845,879,5,24/07/2015,322,1,0,0,0,3329.582
685158,589,4,06/06/2013,513,1,1,0,0,5583.196
468155,184,3,16/10/2013,506,1,0,0,0,4647.0405
329089,379,7,26/01/2014,0,0,0,0,0,0.14056402
629271,445,4,22/05/2014,1241,1,1,0,0,10665.983
676490,621,6,04/01/2014,686,1,0,0,0,6451.902
9423,929,2,12/05/2015,729,1,0,0,0,5935.041
446639,304,1,18/08/2014,1010,1,1,0,1,10684.911
207519,899,2,08/07/2014,523,1,0,0,0,4794.9175
674918,781,2,16/09/2014,782,1,1,0,0,7993.1685
152386,1033,7,02/11/2014,0,0,0,0,0,0.14056402
70906,249,7,02/03/2014,0,0,0,0,0,0.14056402
506509,127,4,14/03/2013,523,1,0,0,0,4795.595
229737,1072,6,21/03/2015,357,1,0,0,0,3369.4617
514404,187,6,04/01/2014,467,1,0,0,0,4554.859
645294,901,7,15/03/2015,0,0,0,0,0,0.14056402
110932,221,2,23/06/2015,496,1,0,0,0,4586.4277
266659,272,7,10/08/2014,0,0,0,0,1,3.4545376
276812,1048,5,26/04/2013,523,1,1,0,0,5564.052
6382,135,3,30/04/2014,680,1,1,0,0,7030.1216
244661,790,7,14/07/2013,0,0,0,0,1,3.4545376
695281,646,3,31/07/2013,814,1,1,0,1,8278.783
491180,628,1,13/04/2015,987,1,1,0,0,10634.164
300247,161,6,29/03/2014,732,1,0,0,0,6771.4077
271488,504,4,02/10/2014,1125,1,1,0,0,9933.065
256199,1015,5,01/11/2013,0,0,0,a,0,48.62563
424604,768,5,29/08/2014,1460,1,0,0,0,10564.72
352932,198,3,10/06/2015,266,1,0,0,0,2836.745
174262,850,6,05/07/2014,651,1,0,0,0,6335.8794
504481,740,1,22/09/2014,416,1,0,0,0,4110.02
12414,462,4,28/11/2013,678,1,0,0,0,5796.3457
279254,125,1,07/07/2014,1551,1,0,0,0,10611.221
138273,1103,2,21/04/2015,335,1,0,0,0,3387.7795
126267,969,2,20/08/2013,447,1,0,0,1,4315.5664
563105,994,7,15/03/2015,0,0,0,0,0,0.14056402
199730,1003,7,26/05/2013,0,0,0,0,0,0.14056402
31,1087,6,29/06/2013,622,1,0,0,0,6055.354
693222,141,6,02/08/2014,521,1,0,0,0,5167.096
625699,830,4,09/04/2015,454,1,0,0,1,4412.9243
9920,876,5,26/12/2014,0,0,0,c,1,-1.5875633
29962,251,2,03/12/2013,3269,1,1,0,0,19805.496
52724,45,6,05/10/2013,469,1,0,0,0,4554.859
557098,221,4,24/04/2014,458,1,0,0,1,4389.418
30567,1060,3,13/03/2013,809,1,0,0,0,6460.0625
40701,169,7,01/03/2015,0,0,0,0,0,0.14056402
543582,949,3,14/08/2013,660,1,1,0,0,6801.128
1379,332,1,11/02/2013,548,1,0,0,0,4955.5894
629895,802,5,28/06/2013,507,1,0,0,1,4888.6157
380441,304,1,21/10/2013,1331,1,1,0,0,12944.946
177079,425,2,10/06/2014,477,1,0,0,1,4485.8076
674773,10,6,04/04/2015,688,1,0,0,1,6448.7827
338964,481,7,21/07/2013,0,0,0,0,1,3.4545376
480328,47,1,18/03/2013,987,1,1,0,0,10634.164
387458,467,4,22/01/2015,1341,1,0,0,0,9732.37
62613,344,1,30/06/2014,1933,1,1,0,0,16329.404
28019,21,5,18/01/2013,400,1,0,0,0,4084.144
316287,1068,7,05/04/2015,0,0,0,0,0,0.14056402
340698,66,1,20/10/2014,565,1,1,0,0,6811.291
127514,446,7,06/07/2014,0,0,0,0,0,0.14056402
277522,791,6,11/04/2015,723,1,0,0,0,6852.589
457384,724,3,24/09/2014,630,1,0,0,0,5403.0664
586782,1038,7,08/09/2013,0,0,0,0,0,0.14056402
17966,578,7,28/12/2014,389,1,0,0,0,3184.8184
659067,627,6,19/04/2014,861,1,0,0,1,7307.9346
326629,313,3,28/08/2013,701,1,1,0,0,7170.5845
628323,250,2,14/05/2013,632,1,1,0,0,6762.318
395496,404,2,15/04/2014,753,1,1,0,1,7852.5933
436879,517,5,12/06/2015,611,1,0,0,0,5708.701
638648,591,4,03/07/2014,547,1,1,0,0,5912.721
345507,693,5,05/06/2015,625,1,1,0,0,6458.1484
64883,61,3,03/09/2014,576,1,1,0,1,6237.339
236169,716,3,06/11/2013,417,1,1,0,0,4840.376
519447,26,7,22/09/2013,0,0,0,0,0,0.14056402
79212,138,6,07/12/2013,351,1,0,0,0,3287.7056
510481,260,7,03/08/2014,0,0,0,0,0,0.14056402
211741,942,1,06/05/2013,421,1,0,0,0,4102.741
152341,960,6,07/03/2015,543,1,0,0,0,5365.5493
290974,1092,7,23/03/2014,0,0,0,0,0,0.14056402
525250,536,4,14/05/2015,0,0,0,a,0,-1.5261906
362114,232,2,04/02/2014,294,1,1,0,1,3578.5923
598680,212,3,10/12/2014,442,1,0,0,0,4307.6616
199322,349,4,15/01/2015,787,1,1,0,0,7684.489
336544,362,3,29/10/2014,1090,1,0,0,1,8457.863
219427,431,4,18/12/2014,1338,1,1,0,0,11348.921
527887,31,1,27/05/2013,613,1,1,0,0,7089.493
271246,678,4,29/01/2015,827,1,1,0,0,7951.079
422334,589,2,17/03/2015,645,1,1,0,0,7102.934
406950,665,6,18/05/2013,989,1,0,0,0,8404.123
61734,799,7,28/06/2015,0,0,0,0,0,0.14056402
274805,1057,6,18/05/2013,718,1,0,0,0,6608.3364
170540,468,1,01/12/2014,920,1,1,0,0,9806.963
484609,6,5,24/01/2014,700,1,1,0,0,7005.8706
655639,1106,1,22/07/2013,521,1,0,0,1,4804.539
323128,392,7,22/12/2013,0,0,0,0,0,0.14056402
102389,59,1,20/01/2014,824,1,1,0,0,9101.231
680865,479,6,19/01/2013,764,1,0,0,0,7071.2046
352445,311,5,21/11/2014,732,1,0,0,0,6511.8604
599363,363,3,09/01/2013,904,1,1,0,0,8557.06
383989,714,1,26/01/2015,368,1,1,0,0,4701.0483
697144,512,4,20/06/2013,1273,1,1,0,0,10776.09
183123,802,2,31/03/2015,608,1,1,0,0,6609.1846
449069,642,4,24/10/2013,480,1,1,0,1,5297.5273
111672,375,1,02/03/2015,1114,1,1,0,0,11196.394
639516,266,5,02/08/2013,528,1,1,0,1,5673.9463
237274,455,7,12/10/2014,0,0,0,0,0,0.14056402
5831,720,7,08/09/2013,0,0,0,0,0,0.14056402
365251,622,6,25/07/2015,257,1,0,0,0,2244.9146
212723,177,3,24/12/2014,280,1,0,0,1,2910.8086
349119,176,5,10/07/2015,569,1,0,0,1,5248.0493
28266,193,3,19/03/2014,1017,1,1,0,0,9071.916
308881,1004,7,04/05/2014,0,0,0,0,0,0.14056402
618682,865,4,21/05/2015,648,1,1,0,0,6528.888
87065,378,1,25/02/2013,605,1,0,0,0,5352.665
569607,660,5,24/01/2014,553,1,1,0,0,5834.8784
93227,1113,1,23/09/2013,780,1,1,0,0,8612.828
458769,297,7,29/09/2013,0,0,0,0,0,0.14056402
709929,168,4,07/02/2013,776,1,1,0,0,7718.9
262089,319,4,06/02/2014,810,1,1,0,0,7968.995
116756,657,5,30/05/2014,1115,1,0,0,0,8848.937
160665,173,5,08/02/2013,1027,1,1,0,1,9434.116
54159,587,2,21/04/2015,532,1,0,0,0,4805.924
168448,832,3,12/11/2014,506,1,1,0,0,5658.7046
322147,903,7,22/09/2013,0,0,0,0,0,0.14056402
495409,125,2,04/03/2014,1776,1,1,0,0,14366.115
263700,1111,5,08/02/2013,540,1,1,0,0,5980.3315
284766,1012,2,29/10/2013,403,1,0,0,1,3974.561
27029,53,6,09/11/2013,359,1,0,0,0,3369.4617
295183,417,4,19/12/2013,962,1,1,0,0,8637.189
574291,422,4,31/10/2013,465,1,0,0,0,4438.0215
644946,729,5,27/03/2015,1032,1,0,0,0,8427.123
646568,209,4,14/05/2015,141,1,0,a,0,1213.1687
174125,216,3,17/09/2014,920,1,1,0,0,8556.782
49633,146,1,27/10/2014,689,1,0,0,0,5904.33
680801,270,3,26/03/2014,1015,1,0,0,0,7750.053
253284,1007,6,22/06/2013,896,1,0,0,0,8120.0146
112140,676,5,04/04/2014,1906,1,1,0,0,14269.915
41245,1005,1,01/12/2014,1172,1,1,0,0,11538.855
510542,1063,2,07/01/2014,609,1,1,0,0,6758.77
636456,715,5,24/07/2015,627,1,0,0,1,5762.593
524327,927,2,11/06/2013,750,1,0,0,0,6158.19
559544,979,3,08/10/2014,597,1,1,0,1,6382.8364
633496,926,2,28/10/2014,433,1,0,0,0,4241.5933
144158,943,7,23/03/2014,0,0,0,0,0,0.14056402
422670,777,7,08/09/2013,0,0,0,0,0,0.14056402
227172,939,7,12/04/2015,0,0,0,0,0,0.14056402
8073,666,4,11/06/2015,517,1,0,0,0,4747.6357
594412,949,2,15/01/2013,456,1,0,0,0,4319.0156
527581,408,5,29/08/2014,410,1,0,0,1,4091.331
360238,643,4,30/04/2015,1419,1,1,0,0,11757.998
493235,431,7,13/10/2013,0,0,0,0,0,0.14056402
526654,355,3,06/05/2015,1188,1,1,0,0,10329.689
652597,961,4,13/02/2014,621,1,0,0,0,5456.2197
606327,378,6,08/11/2014,1145,1,0,0,0,9334.05
70950,962,1,17/11/2014,849,1,0,0,0,6810.0723
639668,474,1,22/12/2014,1308,1,0,0,1,11760.438
708953,428,3,27/02/2013,410,1,0,0,0,4135.8164
532997,779,3,12/11/2014,721,1,1,0,0,7230.262
670754,283,1,09/03/2015,716,1,0,0,0,5917.176
605600,1046,6,22/02/2014,539,1,0,0,0,5282.6455
300806,758,3,24/07/2013,648,1,0,0,0,5526.3325
14809,1013,3,27/08/2014,431,1,0,0,0,4240.2573
337010,235,5,29/05/2015,500,1,0,0,0,4900.674
635677,261,4,11/12/2014,909,1,0,0,0,7037.7905
558909,1063,1,19/05/2014,642,1,1,0,0,7496.0747
148974,817,4,19/06/2014,3509,1,1,0,0,19469.408
219336,853,5,03/10/2014,0,0,1,a,0,2.950074
531671,1017,1,24/11/2014,1225,1,1,0,0,11942.1045
602464,749,7,12/07/2015,0,0,0,0,0,0.14056402
262714,117,7,11/01/2015,0,0,0,0,0,0.14056402
254216,379,5,01/05/2015,0,0,1,a,0,2.950074
614398,143,6,04/04/2015,668,1,0,0,0,6443.0083
566692,355,6,29/06/2013,808,1,0,0,0,7183.5557
100192,150,2,11/03/2014,571,1,0,0,0,4997.96
549054,899,7,26/10/2014,0,0,0,0,0,0.14056402
146126,1100,6,01/02/2014,423,1,0,0,0,4104.5757
201208,121,3,05/06/2013,587,1,1,0,0,6255.9375
643625,672,6,08/02/2014,1326,1,0,0,0,10076.636
312762,332,6,31/08/2013,212,1,0,0,0,1890.4985
502447,892,6,25/10/2014,319,1,0,0,0,2950.261
